Ano de eleição;Cor/raça;Faixa etária;Gênero;Grau de instrução;Município;Cargo;UF;Região;Turno;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Data de carga
2018;Preta;50 a 54 anos;Masculino;Superior completo;AMAPÁ;Deputado Federal;AP;NORTE;1;3,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;AMAPÁ;Governador;AP;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;AMAZONAS;Deputado Federal;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;BAHIA;Deputado Estadual;BA;NORDESTE;1;6,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;BAHIA;Deputado Federal;BA;NORDESTE;1;5,0;1,0;0,0;4,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;2º Suplente;DF;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;9,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Federal;DF;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;ESPÍRITO SANTO;2º Suplente;ES;SUDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;ESPÍRITO SANTO;Senador;ES;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;GOIÁS;Deputado Federal;GO;CENTRO-OESTE;1;3,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MARANHÃO;2º Suplente;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MARANHÃO;Deputado Federal;MA;NORDESTE;1;3,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MATO GROSSO;Deputado Federal;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Federal;MS;CENTRO-OESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;7,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;5,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;MINAS GERAIS;Senador;MG;SUDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PARANÁ;Deputado Estadual;PR;SUL;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PARANÁ;Deputado Federal;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PARAÍBA;Deputado Federal;PB;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PARÁ;Deputado Estadual;PA;NORTE;1;4,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PARÁ;Deputado Federal;PA;NORTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;PIAUÍ;Senador;PI;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;10,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RONDÔNIA;Deputado Estadual;RO;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RONDÔNIA;Deputado Federal;RO;NORTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;RORAIMA;Deputado Federal;RR;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;SANTA CATARINA;Deputado Federal;SC;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;SERGIPE;Deputado Estadual;SE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;SERGIPE;Deputado Federal;SE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;11,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;7,0;0,0;0,0;4,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior completo;TOCANTINS;Deputado Estadual;TO;NORTE;1;3,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;AMAZONAS;Deputado Estadual;AM;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;BAHIA;Deputado Federal;BA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;PIAUÍ;Deputado Estadual;PI;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;8,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;RIO GRANDE DO NORTE;Senador;RN;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;3,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;SERGIPE;Deputado Estadual;SE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;50 a 54 anos;Masculino;Superior incompleto;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental completo;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental completo;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental completo;PIAUÍ;Deputado Estadual;PI;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental incompleto;CEARÁ;Deputado Estadual;CE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental incompleto;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental incompleto;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Fundamental incompleto;SERGIPE;Deputado Federal;SE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;ACRE;Deputado Estadual;AC;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;BAHIA;Deputado Estadual;BA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;BAHIA;Deputado Federal;BA;NORDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;CEARÁ;Deputado Federal;CE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;PARÁ;2º Suplente;PA;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;PARÁ;Deputado Estadual;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;8,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;7,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;RIO GRANDE DO NORTE;1º Suplente;RN;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;RONDÔNIA;Deputado Estadual;RO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;SERGIPE;Deputado Estadual;SE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;5,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;AMAPÁ;Senador;AP;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;BAHIA;Deputado Estadual;BA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;PIAUÍ;Deputado Federal;PI;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;RIO DE JANEIRO;2º Suplente;RJ;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Ensino Médio incompleto;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Lê e escreve;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Lê e escreve;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Lê e escreve;PARÁ;Deputado Estadual;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;AMAPÁ;Deputado Federal;AP;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;BAHIA;Deputado Estadual;BA;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;BAHIA;Deputado Federal;BA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;DISTRITO FEDERAL;2º Suplente;DF;CENTRO-OESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;4,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;MARANHÃO;Deputado Federal;MA;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PARÁ;Deputado Estadual;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PARÁ;Deputado Federal;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;PIAUÍ;Deputado Federal;PI;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;8,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;4,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;RIO GRANDE DO SUL;2º Suplente;RS;SUL;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;RIO GRANDE DO SUL;Deputado Federal;RS;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;RONDÔNIA;Senador;RO;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;5,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior completo;TOCANTINS;Deputado Federal;TO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;BAHIA;Vice-governador;BA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;RIO DE JANEIRO;Vice-governador;RJ;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;RONDÔNIA;Deputado Estadual;RO;NORTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Feminino;Superior incompleto;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;AMAPÁ;Deputado Estadual;AP;NORTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;BAHIA;Deputado Estadual;BA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;BAHIA;Deputado Federal;BA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;GOIÁS;2º Suplente;GO;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;GOIÁS;Vice-governador;GO;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;PARANÁ;Deputado Estadual;PR;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Preta;55 a 59 anos;Masculino;Ensino Fundamental completo;PARÁ;Deputado Estadual;PA;NORTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
